Date,Open,High,Low,Close,Volume
2010-05-12,93.85137415139664,94.92474674134981,93.68996126722777,94.78754425048828,235607100
2010-05-13,94.52933099638767,94.97320892473894,93.52859530742937,93.60929870605469,234452500
2010-05-14,92.90715155352625,93.07663049985803,91.09129778347723,91.91448211669922,345601400
2010-05-17,92.16465212804499,92.42290660565169,90.20353007215674,91.962890625,325739800
2010-05-18,92.71344580606208,92.98784465832877,90.41336584962804,90.71197509765625,360556800
2010-05-19,90.20353111486952,91.01057713637859,89.06559942632342,90.19546508789062,394742700
2010-05-20,88.27468791922196,88.68628309699085,86.73323328447533,86.78972625732422,530418300
2010-05-21,85.47424836844938,88.27469293274837,85.03037058708952,88.05679321289062,500909400
2010-05-24,87.58061558838523,88.28274771579264,86.84620704439781,86.92691040039062,269823000
2010-05-25,84.82861476470102,87.05606369063118,84.23946841152176,87.01570892333984,396505200
2010-05-26,87.54834612180073,88.34731987691723,86.23285730132982,86.4911117553711,349719300
2010-05-27,88.12135808278019,89.42070268508861,87.79046625462605,89.38842010498047,300870500
2010-05-28,89.29157789356792,89.35614305778209,87.84696466995901,88.26663208007812,297933500
2010-06-01,87.44342413613731,88.73469637573184,86.65252258319202,86.78164672851562,277909400
2010-06-02,87.2255359080759,89.04945549235029,86.76551991986192,89.04138946533203,240243700
2010-06-03,89.2996245684292,89.63051016527591,88.43608575488666,89.3480453491211,226618300
2010-06-04,87.6532539229702,88.23432794440912,85.91810404152663,86.2086410522461,398475600
2010-06-07,86.51534015650661,86.84623201567273,85.0707330442283,85.13529205322266,264609100
2010-06-08,85.19984805670553,86.21672776560283,84.45736719629845,86.04724884033203,357774300
2010-06-09,86.54762280703095,87.38695149734265,85.22406768388218,85.58724212646484,268023300
2010-06-10,87.0479830898737,88.19398694578449,85.5791595986616,88.08907318115234,317890600
2010-06-11,87.31433328986166,88.57332343394818,87.25784030024943,88.51683044433594,214128200
2010-06-14,89.19474327084158,89.67897591642202,88.29085546794232,88.37963104248047,207196100
2010-06-15,89.00102490137215,90.46984825966501,88.8476842030941,90.38914489746094,238268700
2010-06-16,89.92108214978205,90.72812831409303,89.74353100846987,90.35688781738281,216374000
2010-06-17,90.61512217574348,90.65547693788682,89.62245906264816,90.50213623046875,263185800
2010-06-18,90.6813604749894,90.92462250298499,90.30835374947537,90.60027313232422,174006600
2010-06-21,91.72739602169523,91.79226217831616,89.83803078567037,90.34078216552734,213140700
2010-06-22,90.34079569616405,90.73812803120835,88.71902399296664,88.84876251220703,239355400
2010-06-23,88.90551138658329,89.22175632793837,87.9648871520974,88.57305145263672,254639900
2010-06-24,88.13519049648991,88.24871402762341,86.87831487620956,87.10536193847656,268523600
2010-06-25,87.36483387790078,87.91623646632223,86.57827366638821,87.47025299072266,238726500
2010-06-28,87.5999771330217,87.83513471754273,86.87828938829733,87.19453430175781,169218600
2010-06-29,85.97009672506688,87.17832083772603,83.96721430025423,84.50239562988281,373649500
2010-06-30,84.26726366779812,85.0457134118078,83.42394156514547,83.69964599609375,284101700
2010-07-01,83.64285930080585,83.91855746301907,82.0048667593701,83.32661437988281,382924800
2010-07-02,83.61041404768658,83.8617866019914,82.40219624550927,82.87250518798828,233385200
2010-07-06,84.04020423716803,84.6321535962168,82.6130434897951,83.41582489013672,256935300
2010-07-07,83.62664846793672,86.14850374480496,83.53745053699404,86.0430908203125,253769400
2010-07-08,86.76477892555688,86.99182595532434,85.88091639016672,86.89452362060547,210842100
2010-07-09,86.87021417881783,87.55136162976477,86.70803945489051,87.54325103759766,144999900
2010-07-12,87.25129450974589,87.77026082967296,86.88639844267941,87.5999755859375,131283600
2010-07-13,88.50818419055004,89.27041261745454,88.32978832896573,88.92173767089844,213025900
2010-07-14,88.63792324040449,89.26230875976735,88.27302711152728,88.91362762451172,184426800
2010-07-15,88.88120362776299,89.24609980663234,87.71352595687155,88.9379653930664,232337900
2010-07-16,88.45955229956421,88.5568608484112,86.3188137174848,86.48910522460938,282693400
2010-07-19,86.80532049109809,87.27562951606605,86.13228384561509,86.99993133544922,186709000
2010-07-20,85.84849210010724,88.02977095509218,85.8079453306499,87.96490478515625,258162400
2010-07-21,88.41896351098525,88.44328908829408,86.46472631296405,86.82151794433594,264527000
2010-07-22,87.85135774963214,89.14877987768132,87.84325334659306,88.75955200195312,274781300
2010-07-23,88.58115855759658,89.65963810155877,88.32978595207433,89.52989959716797,222020800
2010-07-26,89.6839679792141,90.55161553520243,89.43259536165424,90.46241760253906,184445700
2010-07-27,90.95704508811099,91.05435359671165,90.09750824845548,90.45429992675781,204855600
2010-07-28,90.26780042041048,90.54350478930361,89.57043818838152,89.87046813964844,163056200
2010-07-29,90.42997263958037,90.67324082985014,88.71900946453339,89.43258666992188,220149100
2010-07-30,88.52440106622436,89.89480004428812,88.37033697149937,89.41637420654297,220070600
2010-08-02,90.81107756860419,91.58142260866072,90.44618151938587,91.43546295166016,188263200
2010-08-03,91.20842876074639,91.44358017601978,90.69756679632607,90.99759674072266,146657300
2010-08-04,91.24898217807198,91.7192974479491,90.94895837801461,91.60577392578125,158171700
2010-08-05,91.02193075741263,91.55711835324479,90.88408165663199,91.50846099853516,140473800
2010-08-06,90.608344935395,91.28138139183828,89.94341906627037,91.13542175292969,239728300
2010-08-09,91.56520938030847,91.77604138906968,91.07867921026218,91.6219711303711,120800400
2010-08-10,90.84353343689332,91.61387864401736,90.30835203620204,91.1273422241211,242916300
2010-08-11,89.72451638686155,89.75695256174839,88.48386208363686,88.62982177734375,273406900
2010-08-12,87.29184519803606,88.40275462670752,87.25129843917304,88.08650970458984,239542600
2010-08-13,87.81081137561299,88.35410329857784,87.72161345553614,87.8270263671875,158698500
2010-08-16,87.22697067648264,88.07029250988954,86.91072576227589,87.78648376464844,147895300
2010-08-17,88.54060278879717,89.51366305774529,88.28922403984197,88.86495208740234,172270300
2010-08-18,88.82443156447466,89.50557266914667,88.31357573597066,89.02715301513672,182922100
2010-08-19,88.56492239357713,88.78385877402437,87.11343648993056,87.47833251953125,265847600
2010-08-20,87.21885988178299,87.52700039294618,86.56204447483684,87.19453430175781,209714200
2010-08-23,87.6080891425107,88.03785756076874,86.82152904725352,86.86207580566406,163490300
2010-08-24,85.91333202339494,86.27012368860005,85.11866755197732,85.57276153564453,280677800
2010-08-25,85.10245397214658,86.22958462977971,84.56727261312649,85.90523529052734,272234800
2010-08-26,86.31068460349692,86.42420811803537,85.04569857689104,85.32951354980469,224439500
2010-08-27,85.86470013023369,86.7404583122918,84.58349903276732,86.65126037597656,272649000
2010-08-30,86.42421477833915,86.69180859175945,85.38628188738913,85.3943862915039,167238600
2010-08-31,85.07814130712282,85.93768450902733,84.72946014657855,85.3943862915039,273933100
2010-09-01,86.54584052296134,88.07030353580119,86.48907876680687,87.94866943359375,256828100
2010-09-02,88.15951290374936,88.78389230246233,87.9730064312896,88.7676773071289,156112200
2010-09-03,89.63531961723099,90.00021576295556,89.15689376464344,89.91912841796875,212197300
2010-09-07,89.49747460748972,89.61099813297965,88.83254844966237,88.90552520751953,141973700
2010-09-08,89.08390995520845,89.88668512416821,89.04336319264218,89.52989959716797,149924400
2010-09-09,90.53540028037888,90.55972586438648,89.70018890109081,89.94345092773438,147017900
2010-09-10,90.10563310477673,90.5029654179844,89.90291165301824,90.39755249023438,127819000
2010-09-13,91.28950690075257,91.58953062836292,90.92460465055377,91.40303039550781,178503500
2010-09-14,91.2246564757643,91.86525702807116,90.88408590969776,91.3462905883789,209823600
2010-09-15,91.07870180552445,91.80038974388921,90.80300357584277,91.69497680664062,168608400
2010-09-16,91.41113301500242,91.72737789233152,91.10299253904466,91.67061614990234,199962900
2010-09-17,92.15322641360204,92.24290184768964,91.4521309578369,91.70484924316406,195836900
2010-09-20,92.02279494507101,93.31085472580935,91.72931281225249,93.10704803466797,214555200
2010-09-21,93.18045860088598,93.62067575486515,92.53642845531701,92.91958618164062,268389100
2010-09-22,92.77284875792779,93.29459361723167,92.20218604202775,92.46305847167969,191322400
2010-09-23,91.70488920086996,92.66685736957938,91.45217080542818,91.71304321289062,202354300
2010-09-24,92.73205474306543,93.6695668701196,92.65053330151449,93.6043472290039,209671800
2010-09-27,93.63695477935995,93.74293202883807,93.06629848265142,93.15596771240234,128761800
2010-09-28,93.27827941510542,93.78372243520073,92.26739959460372,93.48208618164062,209207500
2010-09-29,93.2456571013519,93.67773261309424,92.9521748992607,93.31903076171875,179665800
2010-09-30,93.79183765845498,94.39510369639721,92.60160116080203,93.04182434082031,287106700
2010-10-01,93.74292755921016,93.84891102332219,92.87878914548556,93.43314361572266,174638700
2010-10-04,93.23750622917714,93.62881167257706,92.26738419211469,92.73206329345703,166153200
2010-10-05,93.58805074294038,94.82719289606612,93.48206726518733,94.59893035888672,229634100
2010-10-06,94.58262815450158,94.83535273879602,94.20762450326083,94.59078216552734,148626600
2010-10-07,94.9739430072573,94.99839882146527,93.90599765558753,94.47665405273438,164860000
2010-10-08,94.60709416846386,95.26742603651152,94.24839230449312,95.00655364990234,177760100
2010-10-11,95.15328755971778,95.35709429070769,94.77012991030671,95.09622192382812,103098300
2010-10-12,94.78641429342933,95.66686070223308,94.28097767405757,95.38968658447266,182210000
2010-10-13,95.9195915235007,96.64514290250966,95.69132278722925,96.13154602050781,194347200
2010-10-14,96.04186652482035,96.20491561528642,95.15327230560591,95.75653839111328,217764300
2010-10-15,96.42501959514104,96.48208521920883,95.18587766408886,95.95218658447266,243705000
2010-10-18,95.98480271687158,96.74296389776622,95.63425494033564,96.4250259399414,141204800
2010-10-19,95.53644927228355,96.07449583074228,94.58262900372215,95.16144561767578,280604700
2010-10-20,95.33261344712942,96.55545351199383,95.2755478262232,96.09077453613281,200051800
2010-10-21,96.52285672881216,97.08535900520675,95.55273482274372,96.30274200439453,221585500
2010-10-22,96.4494992451976,96.62885017079998,96.19678087895139,96.48210906982422,108212400
2010-10-25,97.12614266020763,97.63158563085348,96.69407335257428,96.76744079589844,151145700
2010-10-26,96.27827909363769,96.88154515440999,96.09078042189806,96.78372192382812,158982900
2010-10-27,96.10706383791798,96.61250657143177,95.5934733165385,96.50652313232422,190024000
2010-10-28,97.0609041381852,97.10166796745449,96.05817862290628,96.52285766601562,168576000
2010-10-29,96.42502504195423,96.78372682474918,96.25382816008035,96.59622192382812,144305500
2010-11-01,97.06906849519258,97.62342304603692,96.07449066399941,96.62884521484375,174074800
2010-11-02,97.3543777758598,97.62340409824989,97.09350546254755,97.3951416015625,158345900
2010-11-03,97.56634474531295,97.84351887491015,96.5636130336279,97.78645324707031,226702800
2010-11-04,98.87072208061039,99.71855884279411,97.80277678175118,99.66964721679688,215039400
2010-11-05,99.73484940516417,100.20768246881077,99.60441634397488,100.04463958740234,180654100
2010-11-08,99.73486193053952,100.02019633836936,99.4087761267706,99.85714721679688,156107100
2010-11-09,100.1261637548999,100.23214100873281,98.74028056612393,99.13973999023438,186621600
2010-11-10,99.11529218921883,99.58812530395386,98.36528490220407,99.5392074584961,221387400
2010-11-11,98.68319616536185,99.31091799814777,98.38156004225439,99.16417694091797,158017600
2010-11-12,98.49570777871945,98.92777701411558,97.54189385684265,97.99026489257812,239068800
2010-11-15,98.3000465279549,98.68320410932603,97.81091170437577,97.85166931152344,163940800
2010-11-16,97.24842129451154,97.41146419275114,95.86253178072334,96.32721710205078,299566200
2010-11-17,96.36796751078747,96.77558094559481,96.08263935035983,96.3761215209961,172308900
2010-11-18,97.30547421931588,98.14515685296449,97.29732020956274,97.79460906982422,197723700
2010-11-19,97.7456988115439,98.10439438974417,97.21580012457942,98.06363677978516,156852900
2010-11-22,97.57450327585191,98.02287430974309,96.82448984989465,97.98211669921875,181361000
2010-11-23,96.82450917401705,97.02831592637598,96.18863310180734,96.56363677978516,222309000
2010-11-24,97.17503804249115,98.01472692261804,97.15873624215182,97.99026489257812,140046100
2010-11-26,97.14242776109862,97.67232020146336,96.84894561767578,96.84894561767578,76007800
2010-11-29,96.60440322847079,97.4033284559684,95.9848289430454,97.1424560546875,223642300
2010-11-30,96.18046073342877,97.15057639738083,96.04186745027542,96.59622192382812,233930700
2010-12-01,97.9902889958453,98.83812587484582,97.98214120351511,98.65062713623047,221037200
2010-12-02,98.80549082569772,99.98757347916582,98.74842519550872,99.91419982910156,191213600
2010-12-03,99.5718377302051,100.29738935333346,99.54738191229795,100.18325805664062,151288900
2010-12-06,99.97125652957355,100.30550249060131,99.86527928859937,100.07723999023438,103050500
2010-12-07,101.03922549025108,101.09629112531863,100.07725748504964,100.13432312011719,206581000
2010-12-08,100.2565953579336,100.58268110464714,99.79191632721121,100.50115966796875,138019200
2010-12-09,101.06366819647833,101.10442580499098,100.39518246393897,100.89247131347656,123705100
2010-12-10,101.2022584246272,101.5772620209763,100.86801865775203,101.47943878173828,117571700
2010-12-13,101.94412814184946,102.06640720326916,101.51205265264475,101.54466247558594,133812700
2010-12-14,101.69956565936464,102.0908773460595,101.32456199527986,101.63434600830078,147249600
2010-12-15,101.44684287069909,101.84630233162454,100.99846556376073,101.16966247558594,160823100
2010-12-16,101.2348927719381,101.83001124013516,100.8843449004661,101.75663757324219,185035200
2010-12-17,101.6852988757073,101.99671194562623,101.47222348450191,101.86559295654297,141075300
2010-12-20,102.14420861233042,102.35728396994296,101.603332707492,102.1114273071289,119085500
2010-12-21,102.43106609380692,102.82443561472573,102.33272840287452,102.75887298583984,94965500
2010-12-22,102.83265593398899,103.11128779163782,102.77529018374378,103.07850646972656,78878100
2010-12-23,102.96376581606741,103.07849730635856,102.67693709033952,102.93098449707031,70053700
2010-12-27,102.54581868138993,103.0703073156714,102.47206539800553,102.97196960449219,58126000
2010-12-28,103.17684969758888,103.21782166038653,102.84904273321858,103.1194839477539,55309100
2010-12-29,103.24239714737575,103.42268501146961,103.17683451367058,103.19322204589844,58033100
2010-12-30,103.09489002989683,103.3653249671413,102.87361769204553,103.02932739257812,76616900
2010-12-31,102.87362279577985,103.15226089200941,102.70972244674896,103.05391693115234,91218900
2011-01-03,103.84065510259568,104.57002232167673,103.01294391769326,104.11929321289062,138725200
2011-01-04,104.34873359653825,104.38151491137337,103.41448800712503,104.06190490722656,137409700
2011-01-05,103.73412292295193,104.66836873672366,103.63577895482933,104.6028060913086,133975300
2011-01-06,104.64379076924942,104.75852227961113,104.08652075360749,104.39793395996094,122519000
2011-01-07,104.53722576264421,104.70932298844875,103.38171403155754,104.19303131103516,156034600
2011-01-10,103.73409801127184,104.20941769778636,103.42267864653644,104.06190490722656,122401700
2011-01-11,104.4388685827554,104.68471903701942,104.03730221171803,104.43067169189453,110287000
2011-01-12,105.06992977956926,105.48787755443217,104.4552878263051,105.3731460571289,107929200
2011-01-13,105.41408566298071,105.4632545002744,104.93876606115697,105.20100402832031,129048400
2011-01-14,105.05351934864076,105.98776496574817,104.97976607737282,105.96318054199219,117677900
2011-01-18,105.86482646381157,106.24180845558146,105.7419043495349,106.14347076416016,114401300
2011-01-19,106.0533310828429,106.15985942102213,104.82405983546991,105.10269165039062,151958400
2011-01-20,104.86501208589462,105.22559399906642,104.18481395626345,104.9633560180664,175745700
2011-01-21,105.61896415489831,105.8566177034148,105.08627257303807,105.20100402832031,151462900
2011-01-24,105.13546889728414,105.92220801404328,105.11088447220986,105.79928588867188,113715500
2011-01-25,105.52065507677564,105.94680600729535,104.98797579222274,105.85665893554688,167552200
2011-01-26,106.11888902798117,106.57781493929012,105.90580735144971,106.26639556884766,141281500
2011-01-27,106.29099749610634,106.70895777364335,106.10251271680657,106.5286636352539,123302700
2011-01-28,106.65155745178544,106.82366090356282,104.49623776155609,104.6683349609375,295637300
2011-01-31,104.9551864824336,105.5370345444862,104.69293594391293,105.455078125,149249200
2011-02-01,106.09427274238496,107.33173420337371,106.02871013120291,107.14324951171875,167194300
2011-02-02,106.86465736771584,107.22524565255245,106.80729787047123,106.93842315673828,118323600
2011-02-03,106.74992026140558,107.33997151381938,106.18446594057102,107.17607116699219,145886700
2011-02-04,107.21704053212902,107.52025677397704,106.72532702742976,107.47927856445312,134634800
2011-02-07,107.71693416673786,108.50366069174213,107.70873102275714,108.15127563476562,112439100
2011-02-08,108.24964474839344,108.70038013043566,107.95461908967455,108.64302062988281,99072800
2011-02-09,108.34797165452379,108.69216609815864,107.85625816087767,108.39714050292969,146436700
2011-02-10,107.8480819702349,108.56105537722956,107.6022251904727,108.4381332397461,162708500
2011-02-11,108.01198667427863,109.22486433057249,107.98740224579127,109.0855484008789,137710300
2011-02-14,109.01997762839063,109.43792538631024,108.89705549511864,109.3477783203125,101690700
2011-02-15,109.01177370105549,109.1756740270397,108.43811630771405,109.00357055664062,119575400
2011-02-16,109.3723532089128,109.82307594326822,109.15108090882347,109.69196319580078,130183500
2011-02-17,109.37237987880121,110.16729721558077,109.27402966322805,110.01979064941406,109810500
2011-02-18,110.11811179603697,110.38036232505677,109.86406441154496,110.24923706054688,130002400
2011-02-22,109.0937201858166,110.2738225684179,107.74152683354889,108.03655242919922,233116400
2011-02-23,107.97099883922802,108.23324939278982,106.70895243839716,107.37275695800781,227584000
2011-02-24,107.2580302625494,107.71695624700656,106.29099693404734,107.29899597167969,260431400
2011-02-25,107.74971232173256,108.51186695105379,107.68414969196782,108.44630432128906,141686900
2011-02-28,108.84788795393231,109.25764507617156,108.48729968559459,109.11831665039062,141585500
2011-03-01,109.46252562091237,109.56086333049741,107.26622090341641,107.29899597167969,258565500
2011-03-02,107.15146042338283,108.0283464459737,106.82365981023759,107.5284423828125,200277400
2011-03-03,108.50365292317609,109.50346104341301,108.49546228457446,109.38053894042969,176480100
2011-03-04,109.29857749090469,109.51165913263067,107.84804672347921,108.56101989746094,277202300
2011-03-07,108.880690549738,109.12654738620016,107.14332391372233,107.70877838134766,216790400
2011-03-08,107.88085395515472,108.99539382073144,107.41373734127352,108.65119934082031,174615000
2011-03-09,108.438108656758,108.83147191232467,107.84805752101178,108.49546813964844,153806000
2011-03-10,107.35633851541873,107.50384503932305,106.38111481363411,106.48765563964844,301291800
2011-03-11,106.14346008598048,107.61038468954312,106.11887566559838,107.22521209716797,225621800
2011-03-14,106.52867385263394,106.9302278772736,105.76651901183419,106.57784271240234,234974100
2011-03-15,103.74229889511241,105.98777229008235,103.66854561874771,105.35674285888672,359585400
2011-03-16,105.02072565258257,105.36493257466891,102.6687242153459,103.40628814697266,468670300
2011-03-17,104.89781546293597,105.21742549423284,104.16025144748279,104.77488708496094,254303700
2011-03-18,106.04486774025249,106.07779773850856,104.95018392141357,105.15595245361328,230435400
2011-03-21,106.46468414805153,107.00790373510468,106.34121544621999,106.78568267822266,153992600
2011-03-22,106.76919641484193,106.90911753509697,106.31650304983046,106.41526794433594,129538600
2011-03-23,106.11895723955628,106.99965271722003,105.61689400278874,106.71981048583984,148603100
2011-03-24,107.32888794357791,107.89681124251054,106.7280471973542,107.74042510986328,159129800
2011-03-25,108.02027392431947,108.53880218482031,107.73219290028362,108.06965637207031,155642800
2011-03-28,108.30012404572895,108.57996630941828,107.7733569662064,107.8062744140625,109762400
2011-03-29,107.71573052814492,108.56349605954661,107.36181460454414,108.53057861328125,129798800
2011-03-30,109.0985018104846,109.60057763968582,108.94211568283086,109.27957916259766,135835000
2011-03-31,109.13965510147706,109.43596234613449,109.01618642338495,109.13141632080078,132537100
2011-04-01,109.80635356319534,110.10266083564959,109.3289689265125,109.59234619140625,153850100
2011-04-04,109.82279771067994,110.02034006376434,109.37011689342681,109.68287658691406,100768900
2011-04-05,109.4688852529719,110.15203844999057,109.41950280291809,109.66642761230469,120791500
2011-04-06,110.19318518980495,110.29195008140836,109.56764071867289,110.0121078491211,120411600
2011-04-07,109.8145615447095,110.27548110105076,109.18902965526296,109.73226165771484,170731500
2011-04-08,110.21786810908196,110.28371555156221,108.90094437770796,109.3536376953125,147945400
2011-04-11,109.46887626500434,109.83925716911527,108.76103190107649,109.02442169189453,121385400
2011-04-12,108.41534804323369,108.6293428404302,107.81450731944253,108.20957946777344,161187400
2011-04-13,108.71164170611972,108.79394159054667,107.78980262219821,108.20133972167969,162059000
2011-04-14,107.57582401559773,108.44828088998771,107.22190804392285,108.2836685180664,161220400
2011-04-15,108.48119640003328,108.95034222525801,108.16019792200039,108.67872619628906,170006700
2011-04-18,107.48527014280117,108.67049914778839,106.59634838906074,107.46057891845703,210759300
2011-04-19,107.6252178868142,108.11084139030156,107.36184057562808,108.07791137695312,124258800
2011-04-20,109.37011588842053,109.78987925586091,109.29602965724646,109.55119323730469,156133800
2011-04-21,110.11911947230539,110.16027570451119,109.55120868069271,110.11089324951172,135935400
2011-04-25,110.02855342843716,110.176713315717,109.63348132755037,109.99563598632812,65757100
2011-04-26,110.33310988869373,111.16441039128813,110.2178799917092,110.94217681884766,146600000
2011-04-27,111.1561941954854,111.83110863609245,110.70350078824518,111.66649627685547,143031000
2011-04-28,111.46892093212618,112.17676517063511,111.45246849245252,112.02861785888672,124791100
2011-04-29,112.0698016827153,112.40726516586716,111.92164177535608,112.29202270507812,115094100
2011-05-02,112.81880460653781,112.90933072621738,111.89695281538913,112.11918640136719,126278700
2011-05-03,111.90518985405551,112.0944934307319,111.14795042911516,111.71587371826172,138375000
2011-05-04,111.66646162719485,111.71584406373098,110.48123291387152,110.97508239746094,182678500
2011-05-05,110.3578390919552,111.07390994400025,109.48538206322878,109.97099304199219,226900000
2011-05-06,111.06566835976929,111.63359174007259,110.02858651430435,110.45658874511719,222787200
2011-05-09,110.44836169814445,111.20558867986145,110.27551053881632,110.88459014892578,114104500
2011-05-10,111.2549509690817,112.02864281598666,111.11502984599932,111.83110046386719,114806900
2011-05-11,111.66648396902244,111.68294897086676,110.14380411501192,110.65410614013672,193564200
2011-05-12,110.35781096042669,111.41134512947608,109.78988764635267,111.1808853149414,171550700
2011-05-13,111.23851863379392,111.39490480525778,109.92983313436594,110.32490539550781,157444900
2011-05-16,109.9298081487083,110.79403872781307,109.44419729651955,109.62527465820312,141675400
2011-05-17,109.21373825068181,109.75697033954951,108.74457983962753,109.60881042480469,192686200
2011-05-18,109.66641012819379,110.70347909133663,109.4277115788327,110.58824920654297,135217900
2011-05-19,110.95043152083625,111.13973511609366,110.24258703517958,110.85165405273438,119489500
2011-05-20,110.56360773303676,110.85167629507824,109.76522440091063,109.97099304199219,182594900
2011-05-23,108.62932772881723,109.23840714873171,108.30832929811855,108.69517517089844,168700000
2011-05-24,109.00795567917146,109.24664168565963,108.39887621289117,108.60464477539062,147199600
2011-05-25,108.16841386667495,109.41949021360432,108.13549642346558,108.966796875,151050100
2011-05-26,108.67051178752794,109.66643733534299,108.4647431879819,109.4688949584961,164850000
2011-05-27,109.77340384049683,110.18494094726526,109.43595295787472,109.88863372802734,120921900
2011-05-31,110.92572372803568,111.0491798458279,110.1602581203737,111.03271484375,164731200
2011-06-01,110.71172651590796,111.04919001426283,108.44827204893691,108.53881072998047,233094300
2011-06-02,108.61290013333365,108.84335995377886,107.7898257577098,108.423583984375,200466800
2011-06-03,107.12311858810676,108.16842649948816,107.06550991598333,107.34535217285156,234690200
2011-06-06,107.07372601753994,107.29595958127959,106.06957442922459,106.2094955444336,179951200
2011-06-07,106.75276677603078,107.0573129001691,106.05316094300161,106.1436996459961,161660500
2011-06-08,105.97905339759768,106.33298191424419,105.50166874672472,105.69921112060547,198696400
2011-06-09,105.98729290162396,106.94204965075835,105.7321418497381,106.50582122802734,160964400
2011-06-10,106.05311815746384,106.11895304297158,104.74442688369038,105.0242691040039,238629400
2011-06-13,105.26295348216894,105.55103446089026,104.57157420417568,105.1065673828125,207599800
2011-06-14,106.06958605335981,106.81036049396779,106.02844238370191,106.43997955322266,160570400
2011-06-15,105.55104814523847,106.42350485569087,104.26704802319425,104.54689025878906,300958000
2011-06-16,104.5798318890968,105.32883261182995,103.97075858767775,104.77737426757812,308032800
2011-06-17,105.81792853828259,105.8262018544269,104.73435761895234,105.09003448486328,233284900
2011-06-20,104.73438568352597,105.85104385596142,104.70129872077396,105.6277084350586,159479000
2011-06-21,106.17360709919842,107.28199167396517,105.66904208809078,107.07520294189453,193157300
2011-06-22,106.74435375712923,107.37298700449641,106.36385690912839,106.4300308227539,176703000
2011-06-23,105.1810140053503,106.40519965227578,104.37867278923108,106.12397003173828,334286500
2011-06-24,106.09916170750472,106.18186962401323,104.73435487129382,104.89151000976562,226129300
2011-06-27,104.95768720305375,106.23150022534237,104.75089847323282,105.82620239257812,168904700
2011-06-28,106.24804730924953,107.22409668127119,106.09916548140932,107.20755004882812,165556300
2011-06-29,107.69557777311559,108.29939738518884,107.22410598931098,108.12570190429688,244295500
2011-06-30,108.47308217981288,109.33331763595277,108.1174116668205,109.15962219238281,223322700
2011-07-01,109.25888049681099,110.92146981370423,109.0024645141649,110.77257537841797,202385700
2011-07-05,110.65681934983137,110.90496842895888,110.33422933338154,110.68163299560547,165936000
2011-07-06,110.41691114116186,110.95455677272255,110.10258824317633,110.8139419555664,143331600
2011-07-07,111.79827086799895,112.24492900675499,111.56666848177234,111.96369934082031,170464200
2011-07-08,110.6981145676654,111.9636602438345,110.33416448171734,111.16958618164062,194100500
2011-07-11,109.80480193983294,110.16047245282533,108.90320621857326,109.15962219238281,195918600
2011-07-12,108.92803048681853,109.82962629609113,108.65506785603853,108.68814849853516,214675700
2011-07-13,109.2588745766044,110.19356354007698,108.78740290340413,109.05208587646484,204062600
2011-07-14,109.32507709448213,109.8296421597636,108.09261157531684,108.29940032958984,226111800
2011-07-15,108.90323353915508,109.07692902630005,108.16706607231121,108.92804718017578,220012800
2011-07-18,108.42347760011477,108.58890607383249,107.22410538893186,108.03471374511719,196872100
2011-07-19,108.63852420854907,109.92061685935522,108.61371057064942,109.78826904296875,166554900
2011-07-20,110.06953079786446,110.13569209639024,109.53187243161109,109.72211456298828,137145400
2011-07-21,110.34246348735772,111.517034604077,109.73864391766261,111.24407196044922,245246300
2011-07-22,111.26887706053245,111.43430551087184,110.64023127930834,111.3185043334961,126019400
2011-07-25,110.25976711159572,111.24408360857838,110.14396591320859,110.69815826416016,136653800
2011-07-26,110.62369003274114,110.805665102625,110.03640455786486,110.28455352783203,131278200
2011-07-27,109.67245829287774,109.70555155477905,107.88580079164771,108.02642822265625,249020100
2011-07-28,108.02642767693105,108.99419732986303,107.53839672671234,107.71210479736328,207939900
2011-07-29,106.62854097629898,107.98507450474875,105.85101335242251,106.97594451904297,307038400
2011-08-01,108.22494074510938,108.32420791258407,105.48706013007053,106.52100372314453,325790900
2011-08-02,105.71865871691985,106.28939757937407,103.7996597290039,103.7996597290039,346653800
2011-08-03,103.94029236683365,104.47793802709407,102.17844831295612,104.36213684082031,370830800
2011-08-04,102.91459331897804,103.08002805673995,99.3081980747381,99.4736328125,520721800
2011-08-05,100.7143809008793,100.97079689666438,96.66132068870793,99.32476043701172,655619200
2011-08-08,96.70263883333587,99.3578041091685,92.65784738827111,92.85636901855469,702263900
2011-08-09,94.35355507389684,97.30649768563138,91.21036406675883,97.17415618896484,717828700
2011-08-10,95.33786101557024,96.18155610832302,92.59997442243744,92.88121032714844,662607400
2011-08-11,93.6835372893571,98.36522931997058,92.90600990007059,97.05005645751953,487979700
2011-08-12,97.93515463964064,98.60514817964302,97.00873875476113,97.70355224609375,313731600
2011-08-15,98.58856145984721,99.87064733810925,98.43140006217621,99.77139282226562,258810600
2011-08-16,98.8202095494781,99.82933966623254,97.86070671364867,98.91946411132812,294095200
2011-08-17,99.4653852477714,100.25117994582642,98.19983915204264,98.98563385009766,238201100
2011-08-18,96.36356612724785,99.0187331576769,93.79111334208567,94.717529296875,512956300
2011-08-19,93.43541226430008,95.85070294186445,93.05492178583644,93.17072296142578,428281300
2011-08-22,95.26344755369415,95.31308114898592,92.98050411242781,93.24519348144531,275090600
2011-08-23,93.59258608902628,96.4214545709955,93.12110800869809,96.31392669677734,331136600
